date,gold,gold_pct_change,sp500,dxy,kospi200
2016-12-22,1128.800048828125,-0.20333540866899202,2260.9599609375,103.08999633789062,261.9700012207031
2016-12-23,1131.9000244140625,0.2746257487458381,2263.7900390625,103.01000213623047,261.6099853515625
2016-12-27,1137.300048828125,0.47707609308145216,2268.8798828125,103.0199966430664,262.489990234375
2016-12-28,1139.4000244140625,0.18464569557534727,2249.919921875,103.26000213623047,259.70001220703125
2016-12-29,1156.4000244140625,1.4920133083850207,2249.260009765625,102.68000030517578,260.010009765625
2016-12-30,1150.0,-0.5534438151975407,2238.830078125,102.38999938964844,
2017-01-03,1160.4000244140625,0.9043499490489104,2257.830078125,103.20999908447266,262.9700012207031
2017-01-04,1163.800048828125,0.29300451073148714,2270.75,102.69999694824219,263.1199951171875
2017-01-05,1179.699951171875,1.3662056776643228,2269.0,101.5199966430664,261.9800109863281
2017-01-06,1171.9000244140625,-0.6611788658687612,2276.97998046875,102.22000122070312,263.20001220703125
2017-01-09,1183.5,0.9898434460514194,2268.89990234375,101.93000030517578,263.739990234375
2017-01-10,1184.199951171875,0.05914247333123068,2268.89990234375,102.01000213623047,263.7300109863281
2017-01-11,1195.5999755859375,0.9626773251241172,2275.320068359375,101.77999877929688,268.1499938964844
2017-01-12,1198.9000244140625,0.2760161337831857,2270.43994140625,101.3499984741211,269.95001220703125
2017-01-13,1195.300048828125,-0.3002732098280614,2274.639892578125,101.18000030517578,267.9100036621094
2017-01-16,,,,,266.1499938964844
2017-01-17,1212.0,,2267.889892578125,100.33000183105469,267.3699951171875
2017-01-18,1211.300048828125,-0.05775174685437312,2271.889892578125,100.93000030517578,267.0799865722656
2017-01-19,1200.9000244140625,-0.8585836700100824,2263.68994140625,101.1500015258789,267.70001220703125
2017-01-20,1204.300048828125,0.28312301981352483,2271.31005859375,100.73999786376953,266.5199890136719
2017-01-23,1215.0,0.8884788456404058,2265.199951171875,100.16000366210938,267.1199951171875
2017-01-24,1210.300048828125,-0.3868272569444442,2280.070068359375,100.3499984741211,267.29998779296875
2017-01-25,1197.300048828125,-1.0741138127348893,2298.3701171875,100.02999877929688,268.1499938964844
2017-01-26,1189.5,-0.6514698496637883,2296.679931640625,100.37999725341797,270.4800109863281
2017-01-27,1188.0999755859375,-0.1176985636034078,2294.68994140625,100.52999877929688,
2017-01-30,1193.199951171875,0.429254750503838,2280.89990234375,100.43000030517578,
2017-01-31,1208.5999755859375,1.2906490985804764,2278.8701171875,99.51000213623047,268.0899963378906
2017-02-01,1205.5999755859375,-0.24822108725806036,2279.550048828125,99.63999938964844,269.55999755859375
2017-02-02,1216.699951171875,0.9207013777967843,2280.85009765625,99.8499984741211,268.489990234375
2017-02-03,1218.5,0.14794517139506969,2297.419921875,99.87000274658203,268.8500061035156
2017-02-06,1230.0,0.9437833401723328,2292.56005859375,99.91000366210938,269.489990234375
2017-02-07,1234.199951171875,0.3414594448678754,2293.080078125,100.26000213623047,268.9700012207031
2017-02-08,1237.5999755859375,0.27548408269131297,2294.669921875,100.27999877929688,267.7200012207031
2017-02-09,1235.0999755859375,-0.2020038824593895,2307.8701171875,100.6500015258789,267.69000244140625
2017-02-10,1234.4000244140625,-0.05667162057411135,2316.10009765625,100.80000305175781,268.6600036621094
2017-02-13,1224.4000244140625,-0.8101101589613746,2328.25,100.95999908447266,268.80999755859375
2017-02-14,1223.9000244140625,-0.04083632718312469,2337.580078125,101.25,267.8999938964844
2017-02-15,1231.699951171875,0.6373009724831569,2349.25,101.18000030517578,268.80999755859375
2017-02-16,1240.0,0.673869380300629,2347.219970703125,100.44000244140625,268.92999267578125
2017-02-17,1237.5999755859375,-0.19355035597278247,2351.159912109375,100.94999694824219,268.8399963378906
2017-02-20,,,,,269.7300109863281
2017-02-21,1237.5,,2365.3798828125,101.37000274658203,272.1099853515625
2017-02-22,1232.0,-0.4444444444444473,2362.820068359375,101.33000183105469,272.8500061035156
2017-02-23,1250.199951171875,1.4772687639508897,2363.81005859375,101.05000305175781,272.8900146484375
2017-02-24,1256.9000244140625,0.5359201330880969,2367.340087890625,101.08999633789062,270.3800048828125
2017-02-27,1257.4000244140625,0.039780411352374756,2369.75,101.12999725341797,268.9700012207031
2017-02-28,1252.5999755859375,-0.3817439744652318,2363.639892578125,101.12000274658203,270.05999755859375
2017-03-01,1248.9000244140625,-0.2953817055715846,2395.9599609375,101.77999877929688,
2017-03-02,1231.9000244140625,-1.361197827502303,2381.919921875,102.19999694824219,272.6499938964844
2017-03-03,1225.5,-0.5195246600556369,2383.1201171875,101.54000091552734,269.7699890136719
2017-03-06,1224.5,-0.081599347205219,2375.31005859375,101.63999938964844,270.4100036621094
2017-03-07,1215.0999755859375,-0.7676622632962427,2368.389892578125,101.80999755859375,271.8699951171875
2017-03-08,1208.5,-0.54316317328168,2362.97998046875,102.06999969482422,272.2900085449219
2017-03-09,1202.4000244140625,-0.5047559442232119,2364.8701171875,101.8499984741211,271.6199951171875
2017-03-10,1200.699951171875,-0.14138998733104202,2372.60009765625,101.25,272.2900085449219
2017-03-13,1202.4000244140625,0.1415901816709697,2373.469970703125,101.37999725341797,275.4100036621094
