feature_kr,feature_value,shap_value
S&P500-KOSPI200 스프레드,-0.016449,-0.20632094
S&P500-KOSPI200 스프레드,0.019559,0.046114903
S&P500-KOSPI200 스프레드,-0.015657,-0.16986138
S&P500-KOSPI200 스프레드,-0.008528,-0.03186595
S&P500-KOSPI200 스프레드,-0.008521,-0.027349295
S&P500-KOSPI200 스프레드,-0.019829,-0.13084061
S&P500-KOSPI200 스프레드,0.042342,0.044487394
S&P500-KOSPI200 스프레드,-0.032626,-0.19560413
S&P500-KOSPI200 스프레드,0.026774,0.05958261
S&P500-KOSPI200 스프레드,0.010565,0.066353366
S&P500-KOSPI200 스프레드,-0.036448,-0.1491548
S&P500-KOSPI200 스프레드,0.052077,0.04756606
S&P500-KOSPI200 스프레드,0.014634,0.06292704
S&P500-KOSPI200 스프레드,0.002017,0.040846746
S&P500-KOSPI200 스프레드,-0.020176,-0.16601565
S&P500-KOSPI200 스프레드,0.014955,0.04750145
S&P500-KOSPI200 스프레드,-0.005251,0.021845775
S&P500-KOSPI200 스프레드,-0.018772,-0.12960507
S&P500-KOSPI200 스프레드,-0.005982,0.011108536
S&P500-KOSPI200 스프레드,0.002902,0.048812274
S&P500-KOSPI200 스프레드,-0.017475,-0.1396404
S&P500-KOSPI200 스프레드,-0.017871,-0.13728008
S&P500-KOSPI200 스프레드,0.004911,0.04103805
S&P500-KOSPI200 스프레드,0.007159,0.051259506
S&P500-KOSPI200 스프레드,0.011234,0.038768414
S&P500-KOSPI200 스프레드,-0.024057,-0.1341393
S&P500-KOSPI200 스프레드,0.021263,0.025990255
S&P500-KOSPI200 스프레드,0.020193,0.036083624
S&P500-KOSPI200 스프레드,-0.03136,-0.078816205
S&P500-KOSPI200 스프레드,0.020106,0.047665093
S&P500-KOSPI200 스프레드,0.003956,0.02804259
S&P500-KOSPI200 스프레드,-0.018775,-0.12812331
S&P500-KOSPI200 스프레드,0.001273,0.048619978
S&P500-KOSPI200 스프레드,0.003957,0.034751344
S&P500-KOSPI200 스프레드,-0.010352,-0.10247051
S&P500-KOSPI200 스프레드,-0.029946,-0.12383979
S&P500-KOSPI200 스프레드,-0.001854,0.008869881
S&P500-KOSPI200 스프레드,-0.007358,0.019460324
S&P500-KOSPI200 스프레드,-0.028123,-0.14682555
S&P500-KOSPI200 스프레드,-0.03301,-0.18251455
S&P500-KOSPI200 스프레드,-0.010312,-0.12749091
S&P500-KOSPI200 스프레드,-0.011068,-0.12831609
S&P500-KOSPI200 스프레드,0.000528,0.034597926
S&P500-KOSPI200 스프레드,0.000348,0.0599564
S&P500-KOSPI200 스프레드,-0.005321,-0.001186531
S&P500-KOSPI200 스프레드,-0.013606,-0.12732099
S&P500-KOSPI200 스프레드,-0.012752,-0.12528051
S&P500-KOSPI200 스프레드,-0.012921,-0.14576834
S&P500-KOSPI200 스프레드,-0.012489,-0.089910164
S&P500-KOSPI200 스프레드,-0.026076,-0.11486112
S&P500-KOSPI200 스프레드,0.00247,0.06169801
S&P500-KOSPI200 스프레드,-0.004807,0.02035435
S&P500-KOSPI200 스프레드,-0.006582,0.007723054
S&P500-KOSPI200 스프레드,0.014975,0.044277605
S&P500-KOSPI200 스프레드,-0.030763,-0.12072127
S&P500-KOSPI200 스프레드,-0.01832,-0.09058011
S&P500-KOSPI200 스프레드,-0.010347,-0.12078945
S&P500-KOSPI200 스프레드,-0.007985,-0.056433506
S&P500-KOSPI200 스프레드,0.061286,0.04708427
S&P500-KOSPI200 스프레드,-0.08295,-0.21810402
S&P500-KOSPI200 스프레드,-0.018978,-0.15755577
S&P500-KOSPI200 스프레드,0.030045,0.05636204
S&P500-KOSPI200 스프레드,0.031387,0.046983432
S&P500-KOSPI200 스프레드,-0.039207,-0.15649016
S&P500-KOSPI200 스프레드,-0.003073,0.015501141
S&P500-KOSPI200 스프레드,-0.010283,-0.11917489
S&P500-KOSPI200 스프레드,-0.050564,-0.18452542
S&P500-KOSPI200 스프레드,0.002569,0.03193891
S&P500-KOSPI200 스프레드,0.001031,0.050490815
S&P500-KOSPI200 스프레드,0.005566,0.03849587
S&P500-KOSPI200 스프레드,-0.03431,-0.18704852
S&P500-KOSPI200 스프레드,-0.016089,-0.10661408
S&P500-KOSPI200 스프레드,-0.017249,-0.1411253
S&P500-KOSPI200 스프레드,-0.017063,-0.12724705
S&P500-KOSPI200 스프레드,-0.010976,-0.11208146
S&P500-KOSPI200 스프레드,-0.049832,-0.17906563
S&P500-KOSPI200 스프레드,0.006974,0.026231272
S&P500-KOSPI200 스프레드,0.000398,0.059590448
S&P500-KOSPI200 스프레드,0.069777,0.05019553
S&P500-KOSPI200 스프레드,0.127153,0.04989785
S&P500-KOSPI200 스프레드,-0.103996,-0.18173815
S&P500-KOSPI200 스프레드,-0.010402,-0.16171688
S&P500-KOSPI200 스프레드,0.072877,0.07996807
S&P500-KOSPI200 스프레드,-0.063672,-0.12366614
S&P500-KOSPI200 스프레드,-0.014239,-0.1915772
S&P500-KOSPI200 스프레드,-0.007386,0.010416769
S&P500-KOSPI200 스프레드,0.01156,0.07719332
S&P500-KOSPI200 스프레드,-0.006968,0.013488813
S&P500-KOSPI200 스프레드,-0.01451,-0.17168216
S&P500-KOSPI200 스프레드,-0.070309,-0.23118128
S&P500-KOSPI200 스프레드,0.026737,0.061280794
S&P500-KOSPI200 스프레드,-0.015289,-0.23098034
S&P500-KOSPI200 스프레드,0.078282,0.06553999
S&P500-KOSPI200 스프레드,-0.032046,-0.2076342
S&P500-KOSPI200 스프레드,-0.007944,-0.01882459
S&P500-KOSPI200 스프레드,0.018137,0.060625914
S&P500-KOSPI200 스프레드,-0.012148,-0.17260845
S&P500-KOSPI200 스프레드,0.026941,0.06582379
S&P500-KOSPI200 스프레드,0.074946,0.04673236
S&P500-KOSPI200 스프레드,-0.085865,-0.100358345
S&P500-KOSPI200 스프레드,0.0493,0.047339812
S&P500-KOSPI200 스프레드,-0.043609,-0.19363552
S&P500-KOSPI200 스프레드,-0.010647,-0.17338724
S&P500-KOSPI200 스프레드,-0.050074,-0.13332424
S&P500-KOSPI200 스프레드,0.025495,0.031128133
S&P500-KOSPI200 스프레드,-0.016189,-0.15216535
S&P500-KOSPI200 스프레드,0.019277,0.035845615
S&P500-KOSPI200 스프레드,-0.018328,-0.18283282
S&P500-KOSPI200 스프레드,-0.013875,-0.15459554
S&P500-KOSPI200 스프레드,-0.020595,-0.12235256
S&P500-KOSPI200 스프레드,0.018928,0.06312806
S&P500-KOSPI200 스프레드,-0.007034,0.03715064
S&P500-KOSPI200 스프레드,-0.034678,-0.1579891
S&P500-KOSPI200 스프레드,0.008111,0.070134304
S&P500-KOSPI200 스프레드,-0.015641,-0.2191163
S&P500-KOSPI200 스프레드,0.011817,0.05585603
S&P500-KOSPI200 스프레드,-0.022907,-0.19388717
S&P500-KOSPI200 스프레드,-0.008611,-0.05397715
S&P500-KOSPI200 스프레드,-0.007967,-0.08934791
S&P500-KOSPI200 스프레드,0.024584,0.07432164
S&P500-KOSPI200 스프레드,0.002928,0.04910055
S&P500-KOSPI200 스프레드,-0.062027,-0.13903548
S&P500-KOSPI200 스프레드,0.00812,0.061983418
S&P500-KOSPI200 스프레드,-0.061598,-0.18301088
S&P500-KOSPI200 스프레드,-0.021712,-0.121995844
S&P500-KOSPI200 스프레드,0.007286,0.0372427
S&P500-KOSPI200 스프레드,-0.050475,-0.12844868
S&P500-KOSPI200 스프레드,0.021535,0.049590003
S&P500-KOSPI200 스프레드,-0.025214,-0.18876706
S&P500-KOSPI200 스프레드,-0.011194,-0.17581846
S&P500-KOSPI200 스프레드,0.052616,0.048737917
S&P500-KOSPI200 스프레드,-0.008401,-0.07513608
S&P500-KOSPI200 스프레드,0.026516,0.072452836
S&P500-KOSPI200 스프레드,0.016894,0.040491756
S&P500-KOSPI200 스프레드,-0.081634,-0.1876946
S&P500-KOSPI200 스프레드,0.0,0.052207764
국제 금 선물 가격 변화율 2일전,-0.022646,-0.047427353
국제 금 선물 가격 변화율 2일전,-0.002767,0.0075258533
국제 금 선물 가격 변화율 2일전,0.005945,0.030059779
국제 금 선물 가격 변화율 2일전,-0.000295,0.017943362
국제 금 선물 가격 변화율 2일전,-0.015567,-0.06302515
국제 금 선물 가격 변화율 2일전,-0.010159,-0.09481335
국제 금 선물 가격 변화율 2일전,-0.000101,0.044564463
국제 금 선물 가격 변화율 2일전,0.002275,0.03391975
국제 금 선물 가격 변화율 2일전,0.024164,0.035550237
국제 금 선물 가격 변화율 2일전,-0.004482,-0.0342279
국제 금 선물 가격 변화율 2일전,0.002573,0.043983508
국제 금 선물 가격 변화율 2일전,0.005971,0.017794834
국제 금 선물 가격 변화율 2일전,-0.001913,0.0055086804
국제 금 선물 가격 변화율 2일전,0.002261,0.01996714
국제 금 선물 가격 변화율 2일전,0.008827,0.03531545
국제 금 선물 가격 변화율 2일전,0.000535,0.03402086
국제 금 선물 가격 변화율 2일전,0.011515,0.035025053
국제 금 선물 가격 변화율 2일전,-0.003843,-0.05402498
국제 금 선물 가격 변화율 2일전,-0.005545,-0.054398865
국제 금 선물 가격 변화율 2일전,0.00097,0.01752775
국제 금 선물 가격 변화율 2일전,-0.014629,-0.08134357
국제 금 선물 가격 변화율 2일전,0.003982,0.013936866
국제 금 선물 가격 변화율 2일전,4.9e-05,0.023492036
국제 금 선물 가격 변화율 2일전,-0.007736,-0.03215039
국제 금 선물 가격 변화율 2일전,-9.9e-05,0.026557311
국제 금 선물 가격 변화율 2일전,-0.002319,0.01976383
국제 금 선물 가격 변화율 2일전,-0.00366,-0.042137038
국제 금 선물 가격 변화율 2일전,0.016085,0.033615503
국제 금 선물 가격 변화율 2일전,-0.010114,-0.06262365
국제 금 선물 가격 변화율 2일전,-0.01155,-0.09027602
국제 금 선물 가격 변화율 2일전,0.00799,0.05937635
국제 금 선물 가격 변화율 2일전,0.003914,0.02756002
국제 금 선물 가격 변화율 2일전,-0.003306,0.0027457487
국제 금 선물 가격 변화율 2일전,0.001931,0.01949995
국제 금 선물 가격 변화율 2일전,-0.004843,-0.049297202
국제 금 선물 가격 변화율 2일전,0.00149,0.013894426
국제 금 선물 가격 변화율 2일전,-5e-05,0.023182588
국제 금 선물 가격 변화율 2일전,0.004165,0.03970446
국제 금 선물 가격 변화율 2일전,0.003111,0.015664022
국제 금 선물 가격 변화율 2일전,0.008319,0.042266663
국제 금 선물 가격 변화율 2일전,0.002246,0.023119291
국제 금 선물 가격 변화율 2일전,-0.008232,-0.049898695
국제 금 선물 가격 변화율 2일전,-0.005108,-0.033167616
국제 금 선물 가격 변화율 2일전,0.004344,0.034955997
국제 금 선물 가격 변화율 2일전,0.000344,0.01715591
국제 금 선물 가격 변화율 2일전,-0.001474,0.02135114
국제 금 선물 가격 변화율 2일전,-0.004379,-0.070379555
국제 금 선물 가격 변화율 2일전,-0.002521,0.002118179
국제 금 선물 가격 변화율 2일전,-0.012536,-0.05366115
국제 금 선물 가격 변화율 2일전,-0.001305,0.035284143
국제 금 선물 가격 변화율 2일전,0.005929,0.048597846
국제 금 선물 가격 변화율 2일전,0.004695,0.023827681
국제 금 선물 가격 변화율 2일전,0.007954,0.02610825
국제 금 선물 가격 변화율 2일전,-0.002565,-0.001454147
국제 금 선물 가격 변화율 2일전,-0.001286,0.024630204
국제 금 선물 가격 변화율 2일전,0.009358,0.034918483
국제 금 선물 가격 변화율 2일전,-0.004954,-0.06638291
국제 금 선물 가격 변화율 2일전,0.002711,0.020648591
국제 금 선물 가격 변화율 2일전,-0.000492,0.02145867
국제 금 선물 가격 변화율 2일전,0.006247,0.04805901
국제 금 선물 가격 변화율 2일전,0.02014,0.03593362
국제 금 선물 가격 변화율 2일전,0.014759,0.02743968
국제 금 선물 가격 변화율 2일전,0.007461,0.028568015
국제 금 선물 가격 변화율 2일전,0.007874,0.05212911
국제 금 선물 가격 변화율 2일전,0.003581,0.026653105
국제 금 선물 가격 변화율 2일전,0.009546,0.032970656
국제 금 선물 가격 변화율 2일전,0.00179,0.027802892
국제 금 선물 가격 변화율 2일전,-0.010126,-0.13486604
국제 금 선물 가격 변화율 2일전,0.006943,0.039124295
국제 금 선물 가격 변화율 2일전,-0.0057,-0.037312143
국제 금 선물 가격 변화율 2일전,-0.002635,0.0068510277
국제 금 선물 가격 변화율 2일전,0.001576,0.0039943177
국제 금 선물 가격 변화율 2일전,-0.002036,0.021184761
국제 금 선물 가격 변화율 2일전,0.000742,0.025007354
국제 금 선물 가격 변화율 2일전,0.011354,0.035121538
국제 금 선물 가격 변화율 2일전,-0.011135,-0.12832755
국제 금 선물 가격 변화율 2일전,0.007738,0.034314655
국제 금 선물 가격 변화율 2일전,0.000368,0.023388153
국제 금 선물 가격 변화율 2일전,0.006895,0.040507514
국제 금 선물 가격 변화율 2일전,0.012234,0.055123802
국제 금 선물 가격 변화율 2일전,0.008614,0.035104457
국제 금 선물 가격 변화율 2일전,0.010955,0.05019161
국제 금 선물 가격 변화율 2일전,0.014772,0.03433095
국제 금 선물 가격 변화율 2일전,-0.002441,0.0068187737
국제 금 선물 가격 변화율 2일전,0.016122,0.030615004
국제 금 선물 가격 변화율 2일전,0.00258,0.04725783
국제 금 선물 가격 변화율 2일전,0.005061,0.023983177
국제 금 선물 가격 변화율 2일전,-0.005931,-0.045102503
국제 금 선물 가격 변화율 2일전,0.010817,0.03855963
국제 금 선물 가격 변화율 2일전,0.000595,0.020240696
국제 금 선물 가격 변화율 2일전,0.004074,0.01996164
국제 금 선물 가격 변화율 2일전,0.010567,0.05098435
국제 금 선물 가격 변화율 2일전,-0.007989,-0.06190787
국제 금 선물 가격 변화율 2일전,0.004469,0.019322436
국제 금 선물 가격 변화율 2일전,0.006758,0.032304175
국제 금 선물 가격 변화율 2일전,-0.027602,-0.117828466
국제 금 선물 가격 변화율 2일전,-0.00193,0.027260115
국제 금 선물 가격 변화율 2일전,-0.001375,0.023428606
국제 금 선물 가격 변화율 2일전,0.00228,0.030209312
국제 금 선물 가격 변화율 2일전,0.002146,0.05092299
국제 금 선물 가격 변화율 2일전,0.00454,0.025825154
국제 금 선물 가격 변화율 2일전,-0.023024,-0.09435074
국제 금 선물 가격 변화율 2일전,0.00371,0.03162609
국제 금 선물 가격 변화율 2일전,-0.000304,0.030172722
국제 금 선물 가격 변화율 2일전,-8.7e-05,0.049712
국제 금 선물 가격 변화율 2일전,0.00983,0.04676381
국제 금 선물 가격 변화율 2일전,-0.002757,0.016369144
국제 금 선물 가격 변화율 2일전,-0.000691,0.031952564
국제 금 선물 가격 변화율 2일전,0.007996,0.04334908
국제 금 선물 가격 변화율 2일전,0.015094,0.033083923
국제 금 선물 가격 변화율 2일전,-0.01318,-0.061421033
국제 금 선물 가격 변화율 2일전,0.007406,0.055246755
국제 금 선물 가격 변화율 2일전,0.015,0.0399156
국제 금 선물 가격 변화율 2일전,-0.003642,-0.047115438
국제 금 선물 가격 변화율 2일전,0.013529,0.034925483
국제 금 선물 가격 변화율 2일전,0.008996,0.041474383
국제 금 선물 가격 변화율 2일전,-0.005013,-0.054025933
국제 금 선물 가격 변화율 2일전,-0.01342,-0.06141577
국제 금 선물 가격 변화율 2일전,-0.022685,-0.11785052
국제 금 선물 가격 변화율 2일전,-0.001071,0.022949565
국제 금 선물 가격 변화율 2일전,0.009732,0.03776963
국제 금 선물 가격 변화율 2일전,-0.006326,-0.049991313
국제 금 선물 가격 변화율 2일전,0.001111,0.03881371
국제 금 선물 가격 변화율 2일전,-0.008536,-0.077919945
국제 금 선물 가격 변화율 2일전,0.010203,0.04489756
국제 금 선물 가격 변화율 2일전,-0.008992,-0.0757506
국제 금 선물 가격 변화율 2일전,0.012298,0.07721847
국제 금 선물 가격 변화율 2일전,0.006882,0.039723083
국제 금 선물 가격 변화율 2일전,-0.027465,-0.11045483
국제 금 선물 가격 변화율 2일전,0.001085,0.019313343
국제 금 선물 가격 변화율 2일전,-8.7e-05,0.03841284
국제 금 선물 가격 변화율 2일전,0.012351,0.051547397
국제 금 선물 가격 변화율 2일전,-0.015325,-0.10453371
국제 금 선물 가격 변화율 2일전,0.013564,0.044670373
국제 금 선물 가격 변화율 2일전,-0.00815,-0.10831736
국제 금 선물 가격 변화율 2일전,0.007784,0.03757094
국제 금 선물 가격 변화율 2일전,0.010041,0.027613519
국제 금 선물 가격 변화율 2일전,-0.015889,-0.066966794
국제 금 선물 가격 변화율 2일전,0.005871,0.027124047
국제 금 선물 가격 변화율 2일전,-0.005751,-0.05166088
국제 금 선물 가격 변화율 2일전,-0.007511,-0.094839156
국제 금 선물 가격 변화율 2일전,0.011004,0.03565868
국제 금 선물 가격 변화율 2일전,0.001377,0.017818725
국제 금 선물 가격 변화율 2일전,-4.3e-05,0.020577846
국제 금 선물 가격 변화율 2일전,-0.001976,0.015710656
국제 금 선물 가격 변화율 2일전,0.015842,0.027582001
국제 금 선물 가격 변화율 2일전,0.012162,0.032984886
국제 금 선물 가격 변화율 2일전,-0.013942,-0.065275274
국제 금 선물 가격 변화율 2일전,0.002081,0.04649469
국제 금 선물 가격 변화율 2일전,0.005127,0.022903316
국제 금 선물 가격 변화율 2일전,0.018042,0.0323928
국제 금 선물 가격 변화율 2일전,-0.000414,0.019276422
국제 금 선물 가격 변화율 2일전,0.003687,0.026595917
국제 금 선물 가격 변화율 2일전,0.016303,0.04097903
국제 금 선물 가격 변화율 2일전,-0.003086,-0.0005446125
국제 금 선물 가격 변화율 2일전,-0.001222,0.012948156
국제 금 선물 가격 변화율 2일전,-0.022963,-0.05119068
국제 금 선물 가격 변화율 2일전,-0.001461,0.035996236
국제 금 선물 가격 변화율 2일전,0.005268,0.022401337
국제 금 선물 가격 변화율 2일전,0.003618,0.025165247
국제 금 선물 가격 변화율 2일전,-0.025442,-0.101465404
국제 금 선물 가격 변화율 2일전,0.011948,0.035823833
국제 금 선물 가격 변화율 2일전,-0.001134,0.020937324
국제 금 선물 가격 변화율 2일전,0.011652,0.054987203
국제 금 선물 가격 변화율 2일전,0.00894,0.021792315
국제 금 선물 가격 변화율 2일전,0.003503,0.018378053
국제 금 선물 가격 변화율 2일전,-0.003819,-0.034804776
국제 금 선물 가격 변화율 2일전,-0.009894,-0.0916647
국제 금 선물 가격 변화율 2일전,-0.005246,-0.033120964
국제 금 선물 가격 변화율 2일전,0.000586,0.02898999
국제 금 선물 가격 변화율 2일전,0.013261,0.054779623
국제 금 선물 가격 변화율 2일전,0.004087,0.017926173
국제 금 선물 가격 변화율 2일전,0.012458,0.03375031
국제 금 선물 가격 변화율 2일전,0.001746,0.019029126
국제 금 선물 가격 변화율 2일전,-0.011067,-0.12527661
국제 금 선물 가격 변화율 2일전,0.005616,0.014905565
국제 금 선물 가격 변화율 2일전,0.018548,0.05391193
국제 금 선물 가격 변화율 2일전,0.001281,0.0111909285
국제 금 선물 가격 변화율 2일전,0.003797,0.044632334
국제 금 선물 가격 변화율 2일전,-0.001155,0.020268146
국제 금 선물 가격 변화율 2일전,-0.01176,-0.08038602
국제 금 선물 가격 변화율 2일전,0.0119,0.045855105
국제 금 선물 가격 변화율 2일전,0.003708,0.028507914
국제 금 선물 가격 변화율 2일전,-0.000675,0.027517145
국제 금 선물 가격 변화율 2일전,-0.005962,-0.0172055
국제 금 선물 가격 변화율 2일전,0.009876,0.035240155
국제 금 선물 가격 변화율 2일전,-0.01263,-0.055307373
국제 금 선물 가격 변화율 2일전,-0.001564,0.013400859
국제 금 선물 가격 변화율 2일전,0.001406,0.015134893
국제 금 선물 가격 변화율 2일전,0.007219,0.025166664
국제 금 선물 가격 변화율 2일전,-0.007127,-0.014372598
국제 금 선물 가격 변화율 2일전,0.003329,0.016811179
국제 금 선물 가격 변화율 2일전,0.004197,0.044868886
국제 금 선물 가격 변화율 2일전,-8e-05,0.023044595
국제 금 선물 가격 변화율 2일전,0.015565,0.03138761
국제 금 선물 가격 변화율 2일전,0.011798,0.040861923
국제 금 선물 가격 변화율 2일전,-0.000349,0.026212586
국제 금 선물 가격 변화율 2일전,-0.006239,-0.03643996
국제 금 선물 가격 변화율 2일전,0.002496,0.03044043
국제 금 선물 가격 변화율 2일전,0.00673,0.028758148
국제 금 선물 가격 변화율 2일전,0.012326,0.043397143
국제 금 선물 가격 변화율 2일전,0.002519,0.019631315
국제 금 선물 가격 변화율 2일전,0.009404,0.03633337
국제 금 선물 가격 변화율 2일전,0.003018,0.027509706
국제 금 선물 가격 변화율 2일전,0.004024,0.022302875
국제 금 선물 가격 변화율 2일전,-0.009588,-0.113233164
국제 금 선물 가격 변화율 2일전,-0.003101,0.0060448274
국제 금 선물 가격 변화율 2일전,0.011836,0.038741607
국제 금 선물 가격 변화율 2일전,-0.007573,-0.04707756
국제 금 선물 가격 변화율 2일전,0.003778,0.04726727
국제 금 선물 가격 변화율 2일전,-0.004253,-0.029949227
국제 금 선물 가격 변화율 2일전,-0.000378,0.010712974
국제 금 선물 가격 변화율 2일전,-0.011267,-0.086761124
국제 금 선물 가격 변화율 2일전,-0.003442,-0.002173805
국제 금 선물 가격 변화율 2일전,0.005602,0.029897239
국제 금 선물 가격 변화율 2일전,0.014119,0.03216466
국제 금 선물 가격 변화율 2일전,-0.003688,-0.017546743
